cellDN,controllerName,mcc,mnc,cellId,,,cellLac,cellExpectedCellRadius,cellType,cellDeploymentType,cellSectorIdentifier,cellBtsId,cellTechnology,siteIdentifier,cellid,siteAddress,siteTopologyName,siteT,siteLocationLongitude,siteLocationLatitude,siteLocationGroundHeight,antennaType,antennaAttenuationPattern,antennaGsmPropagationModel,antennaWcdmaPropagationModel,antennaEffectiveHeight,antennaBearing,antennaTilt,antennaLocationLongitude,antennaLocationLatitude,antennaState,cellName,antennaId,antennaHorBeamwidth,antennaTotalTilt,antennaVerBeamwidth,antennaDirectivity,antennaLineLoss
PLMN-PLMN/EXCCG-1/EXGCE-502634794,EXCCG-1,639,2,2456,6,,5064,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13680_WN_WN0245-Awori_Hse_OUTL_BNK-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636024,EXCCG-1,639,2,8935,5,,5115,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13222_RV_WU0893-Kapkouris_OUTD_MGF_HUB-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632440,EXCCG-1,639,2,10415,5,,9998,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15299_RV_WU1041-Kitale_Sibanga_OUTN_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634077,EXCCG-1,639,2,1232,2,,5075,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13601_WN_WN0123-Madiany_OUTL-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636163,EXCCG-1,639,2,12145,5,,9999,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 9999 12145,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632271,EXCCG-1,639,2,18556,6,,895,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16404_WN_WL1855-Gesero-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635445,EXCCG-1,639,2,11430,0,,2018,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13927_NE_EL1143-Oloitoktok_Kamukunji_OUTE_MGF-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631595,EXCCG-1,639,2,1482,2,,5106,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 5106 1482,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-235  33621,EXCCG-1,639,2,33621,1,,235,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,002 639 235 33621,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632572,EXCCG-1,639,2,10705,5,,892,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15470_RV_WU1070-Kitale_Big_Tree_OUTN_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631812,EXCCG-1,639,2,12334,4,,892,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12710_RV_WL1233-Tulwet_OUTN-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633111,EXCCG-1,639,2,5790,0,,5067,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15550_WN_WN0579-Marera-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635221,EXCCG-1,639,2,16566,6,,2004,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 16566,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636109,EXCCG-1,639,2,8524,4,,2014,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13620_NE_EL0852-Entarara_OUTE_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632431,EXCCG-1,639,2,10281,1,,9993,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14993_RV_WU1028-Kitale_Mitume_Umoja_OUTN_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635007,EXCCG-1,639,2,15905,5,,2004,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16615_CO_EL1590-Kilifi_Mdzongoloni_OUTB-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631629,EXCCG-1,639,2,11486,6,,2007,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13928_NE_EL1148-Kavalula_OUTH-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633014,EXCCG-1,639,2,10213,3,,4006,,,,,,GSM,,3,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13179_RV_NO1021-Olololunga_OUTN-3,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636054,EXCCG-1,639,2,8510,0,,2014,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13619_NE_EL0851-Illasit_OUTE_MGF-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-652158,EXCCG-1,639,2,8271,1,,2076,,,,,,GSM,12594_NE_EL0827,12594_NE_EL08271,12594_NE_EL0827,12594_NE_EL0827,12594,38.024593,-1.163745,,K80010699_900Mhz_03V,,,,40,167,2,38.024593,-1.163745, ,12594_NE_EL0827-Kangondi_Hill_OUTH-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634620,EXCCG-1,639,2,8715,5,,5085,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13526_RV_WU0871-Sikhendu_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631601,EXCCG-1,639,2,10892,2,,2169,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15269_RV_WU1089-Eliye_Springs_OUTH-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-655979,EXCCG-1,639,2,13141,1,,2078,,,,,,GSM,15275_CO_EL1314,15275_CO_EL13141,15275_CO_EL1314-Asa_OUTB_MGF,15275_CO_EL1314-Asa_OUTB_MGF,15275,39.4417,-2.0562,24,K80010310_900_01V,,,,24,120,0,39.4417,-2.0562, ,15275_CO_EL1314-Asa_OUTB-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488194,EXCCG-1,639,2,11102,2,,2125,,,,,,GSM,13151_CO_EL1110,13151_CO_EL11102,13151_CO_EL1110,13151_CO_EL1110,13151,39.66921154,-4.069306209,27,K80010825_900Mhz_05V,,,,33,230,0,39.66921154,-4.069306209, ,13151_CO_EL1110-MOMBASA_WOMEN_ASSOCIATION_OUTB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632594,EXCCG-1,639,2,9941,1,,892,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 9941,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635645,EXCCG-1,639,2,18211,1,,2169,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15272_RV_WU1821-Mwino_OUTH_OUTN-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632633,EXCCG-1,639,2,7335,5,,2074,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2074 7335,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635939,EXCCG-1,639,2,8742,2,,5115,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13001_RV_WU0874-Kapenguria_OUTD_MGF_HUB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635279,EXCCG-1,639,2,12272,2,,2197,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15738_CO_EL1227-EATON_Serena_Kilaguni_OUTB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635471,EXCCG-1,639,2,8522,2,,2018,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13620_NE_EL0852-Entarara_OUTE_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635739,EXCCG-1,639,2,17661,1,,2050,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2050 17661,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636028,EXCCG-1,639,2,12192,2,,5115,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16327_RV_WU1219-Essar_Kapenguria_OUTD_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-1679,EXCCG-1,639,2,13595,5,,4103,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13898_NE_NM1359-Rongai_Chiefs_Camp_OUTN-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634068,EXCCG-1,639,2,3164,4,,5075,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14637_WN_WN0316-Nyagunda_OUTL-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634200,EXCCG-1,639,2,2702,2,,5099,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14336_WN_WN0270-Pala_Market_OUTL-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658003,EXCCG-1,639,2,14891,1,,4071,,,,,,GSM,16127_NE_NM1489,16127_NE_NM14891,16127_NE_NM1489,16127_NE_NM1489,16127,36.70665,-1.406161111,,K80010825_900Mhz_08V,,,,35.15,100,5,36.70665,-1.406161111, ,16127_NE_NM1489-Airtel_Nkoroi-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-3241,EXCCG-1,639,2,9812,2,,2074,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16686_NE_EC0981-Kikesa-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658241,EXCCG-1,639,2,10786,6,,2124,,,,,,GSM,14708_CO_EL1078,14708_CO_EL10786,14708_CO_EL1078,14708_CO_EL1078,14708,39.70961111,-4.041416667,,PW7721_1800_06V,,,,36,325,0,39.70961111,-4.041416667, ,14708_CO_EL1078-NYALI_BARRACKS_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632281,EXCCG-1,639,2,16370,0,,895,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15170_WN_WL1637-Kameji_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636129,EXCCG-1,639,2,11434,4,,2014,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13927_NE_EL1143-Oloitoktok_Kamukunji_OUTE_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632864,EXCCG-1,639,2,19656,6,,9282,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 9282 19656,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658266,EXCCG-1,639,2,12352,2,,5020,,,,,,GSM,15706_RV_WU1235,15706_RV_WU12352,15706_RV_WU1235-Airtel_Kuserua_Hill_MGF,15706_RV_WU1235-Airtel_Kuserua_Hill_MGF,15706,35.4595,0.99475,40,K80010826_900Mhz_07V,,,,40,240,0,35.4595,0.99475, ,15706_RV_WU1235-Airtel_Kuserua_Hill-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634908,EXCCG-1,639,2,3400,0,,5073,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14817_WN_WN0340-Busia_Lwero_OUTL-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632905,EXCCG-1,639,2,1216,6,,8541,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 8541 1216,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-90808,EXCCG-1,639,2,5915,5,,2166,,,,,,GSM,15226_NE_EC0591,15226_NE_EC05915,15226_NE_EC0591,15226_NE_EC0591,15226,37.30472222,-1.148961111,,#N/A,,,,#N/A,#N/A,0,37.30472222,-1.148961111, ,15226_NE_EC0591-Kyanzavi_OUTH-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-225814,EXCCG-1,639,2,1422,2,,5045,,,,,,GSM,14529_RV_WN0142,14529_RV_WN01422,14529_RV_WN0142-Mugondoi_OUTL_MGF,14529_RV_WN0142-Mugondoi_OUTL_MGF,14529,35.12008333,0.122555556,43.68,K80010310_900_02V,,,,43.68,205,0,35.12008333,0.122555556, ,14529_RV_WN0142-Mugondoi_OUTN-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634970,EXCCG-1,639,2,15435,5,,2004,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15558_CO_EL1543-Kakanju_Kilifi_OUTB-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633040,EXCCG-1,639,2,5232,2,,5098,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15657_WN_WN0523-Airtel_Andiwo-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635362,EXCCG-1,639,2,12211,1,,4120,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16664_CO_EL1221-Nzeveni_OUTB-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631899,EXCCG-1,639,2,8432,2,,2066,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13013_CO_EL0843-Lukongo_OUTB-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632606,EXCCG-1,639,2,18962,2,,892,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 892 18962,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632932,EXCCG-1,639,2,9840,0,,8782,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 8782 9840,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634791,EXCCG-1,639,2,2450,0,,5064,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13680_WN_WN0245-Awori_Hse_OUTL_BNK-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634850,EXCCG-1,639,2,13260,0,,2125,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2125 13260,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632865,EXCCG-1,639,2,19655,5,,9280,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 9280 19655,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635725,EXCCG-1,639,2,13454,4,,2050,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14751_NE_EL1345-KIVANI_OUTE_MGF-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636070,EXCCG-1,639,2,13461,1,,2004,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15373_NE_EL1346-Kiundani_Musamba_OUTE_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632662,EXCCG-1,639,2,2214,4,,2074,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2074 2214,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635395,EXCCG-1,639,2,18522,2,,4120,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,17425_CO_EL1852-SGR_Miamba_Itano_MGF_NEW-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488206,EXCCG-1,639,2,10074,4,,2121,,,,,,GSM,13774_CO_EL1007,13774_CO_EL10074,13774_CO_EL1007,13774_CO_EL1007,13774,39.6872674,-4.025699077,26,DXX-1710-2200_4PORT_iRET_1800_08V,,,,30,34,0,39.6872674,-4.025699077, ,13774_CO_EL1007-MOMBASA_BARSHEBA_OUTB-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635845,EXCCG-1,639,2,19011,1,,4103,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 4103 19011,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634634,EXCCG-1,639,2,1606,6,,5134,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14146_WN_WN0160-Makunga_OUTL-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635059,EXCCG-1,639,2,12714,4,,2004,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 12714,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636079,EXCCG-1,639,2,8505,5,,2014,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13618_NE_EL0850-Kimana_OUTE_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636103,EXCCG-1,639,2,13460,0,,2004,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15373_NE_EL1346-Kiundani_Musamba_OUTE_MGF-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658812,EXCCG-1,639,2,3186,6,,2033,,,,,,GSM,14084_MK_EC0318,14084_MK_EC03186,14084_MK_EC0318-Thika_MSR_OUTB_MGF,14084_MK_EC0318-Thika_MSR_OUTB_MGF,14084,37.10088056,-1.042527778,35.61,K742215_1800_02V,,,,35.61,275,0,37.10088056,-1.042527778, ,14084_MK_EC0318-Thika_MSR_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-333627,EXCCG-1,639,2,10146,6,,2120,,,,,,GSM,13829_CO_EL1014,13829_CO_EL10146,13829_CO_EL1014,13829_CO_EL1014,13829,39.62754381,-3.848493157,,K80010504_1800_00V,,,,59,354,3,39.62754381,-3.848493157, ,13829_CO_EL1014-BONDORA_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632097,EXCCG-1,639,2,9646,6,,2015,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13536_CO_EL0964-Miritini_Shops_BNK_OUTB-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634543,EXCCG-1,639,2,3355,5,,5107,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15154_WN_WN0335-Machakha_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635067,EXCCG-1,639,2,16995,5,,2004,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 16995,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-235  33624,EXCCG-1,639,2,33624,4,,235,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,002 639 235 33624,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635230,EXCCG-1,639,2,14935,5,,2004,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2004 14935,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634131,EXCCG-1,639,2,5976,6,,5099,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16374_WN_WN0597-Nyangweso_Kochia-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-90   30992,EXCCG-1,639,2,13862,2,,5037,,,,,,GSM,13852_RV_WL1386,13852_RV_WL13862,13852_RV_WL1386-KAMUINGI_TWO_OUTN_MGF,13852_RV_WL1386-KAMUINGI_TWO_OUTN_MGF,13852,35.5663477,-0.095777918,44,H-AQU4518R24_943_01RV,,,,44,325,0,35.5663477,-0.095777918, ,639 02 90 30992,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635790,EXCCG-1,639,2,17752,2,,5037,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 5037 17752,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632429,EXCCG-1,639,2,18652,2,,9998,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16319_RV_WU1865-Saiwa_OUTN_MGF-2,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-658357,EXCCG-1,639,2,12636,6,,4071,,,,,,GSM,12218_NE_NM1263,12218_NE_NM12636,12218_NE_NM1263-Ngunyi_Road_OUTN_SPS_MGF_HUB,12218_NE_NM1263-Ngunyi_Road_OUTN_SPS_MGF_HUB,12218,36.69609369,-1.424826047,58,K739491_1800_06F,,,,58,245,0,36.69609369,-1.424826047, ,12218_NE_NM1263-Ngunyi_Road_OUTN-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631642,EXCCG-1,639,2,11481,1,,2007,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13928_NE_EL1148-Kavalula_OUTH-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632558,EXCCG-1,639,2,9026,6,,892,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13530_RV_WU0902-Ndalu_OUTL-6,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634587,EXCCG-1,639,2,17945,5,,5101,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13377_WN_WL1794-Orange_Nyamasibi-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635756,EXCCG-1,639,2,19076,6,,5138,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 5138 19076,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632173,EXCCG-1,639,2,14640,0,,895,,,,,,GSM,,0,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,13570_WN_WL1464-Gekano_OUTL_MGF-0,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502632194,EXCCG-1,639,2,17655,5,,895,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15699_WN_WL1765-Nyakegogi_OUTL_MGF-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-488198,EXCCG-1,639,2,11271,1,,2125,,,,,,GSM,13166_CO_EL1127,13166_CO_EL11271,13166_CO_EL1127,13166_CO_EL1127,13166,39.64059986,-4.071806011,34,K80010965_915MHz_03V,,,,34,130,0,39.64059986,-4.071806011, ,13166_CO_EL1127-Mtongwe_OUTB-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634852,EXCCG-1,639,2,17016,6,,2125,,,,,,GSM,,6,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2125 17016,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633061,EXCCG-1,639,2,4855,5,,5076,,,,,,GSM,,5,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,15185_WN_WN0485-Bukiri_Market_OUTL-5,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631839,EXCCG-1,639,2,12254,4,,892,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12702_RV_WL1225-Cheromit_MSR-4,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635867,EXCCG-1,639,2,2301,1,,2015,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 2015 2301,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635290,EXCCG-1,639,2,7561,1,,2015,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16190_NE_EC0756-METO_OUTE-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636246,EXCCG-1,639,2,9041,1,,5089,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,14000_RV_WU0904-Talai_OUTD_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502631717,EXCCG-1,639,2,8121,1,,2022,,,,,,GSM,,1,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,12565_NE_EL0812-KALAWA_OUTE_MGF-1,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502633006,EXCCG-1,639,2,19654,4,,12115,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 12115 19654,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502635399,EXCCG-1,639,2,16472,2,,4120,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 4120 16472,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502636195,EXCCG-1,639,2,14,4,,9999,,,,,,GSM,,4,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,639 02 9999 14,,,,,,
PLMN-PLMN/EXCCG-1/EXGCE-502634581,EXCCG-1,639,2,3702,2,,5119,,,,,,GSM,,2,,,,#N/A,#N/A,,#N/A,,,,#N/A,#N/A,,#N/A,#N/A,,16396_WN_WN0370-Emasaba-2,,,,,,
